"Date","Month","Month Name","Year","Province","Island","New Cases","New Death","New Recovered","New Active Cases"
"2020-10-31","10","October","2020","Jawa Timur","Jawa","225","22","277","-74"
"2020-10-31","10","October","2020","Kalimantan Barat","Kalimantan","5","0","5","0"
"2020-10-31","10","October","2020","Kalimantan Selatan","Kalimantan","48","3","78","-33"
"2020-10-31","10","October","2020","Kalimantan Tengah","Kalimantan","5","0","25","-20"
"2020-10-31","10","October","2020","Kalimantan Timur","Kalimantan","116","10","269","-163"
"2020-10-31","10","October","2020","Kalimantan Utara","Kalimantan","1","0","18","-17"
"2020-10-31","10","October","2020","Kepulauan Bangka Belitung","Sumatera","2","0","12","-10"
"2020-10-31","10","October","2020","Kepulauan Riau","Sumatera","40","0","56","-16"
"2020-10-31","10","October","2020","Lampung","Sumatera","31","2","0","29"
"2020-10-31","10","October","2020","Maluku","Maluku","62","0","46","16"
"2020-10-31","10","October","2020","Maluku Utara","Maluku","0","0","0","0"
"2020-10-31","10","October","2020","Nusa Tenggara Barat","Nusa Tenggara","6","1","3","2"
"2020-10-31","10","October","2020","Nusa Tenggara Timur","Nusa Tenggara","2","0","0","2"
"2020-10-31","10","October","2020","Papua","Papua","45","0","0","45"
"2020-10-31","10","October","2020","Papua Barat","Papua","13","0","108","-95"
"2020-10-31","10","October","2020","Riau","Sumatera","127","5","231","-109"
"2020-10-31","10","October","2020","Sulawesi Barat","Sulawesi","2","0","3","-1"
"2020-10-31","10","October","2020","Sulawesi Selatan","Sulawesi","9","3","62","-56"
"2020-10-31","10","October","2020","Sulawesi Tengah","Sulawesi","2","0","18","-16"
"2020-10-31","10","October","2020","Sulawesi Tenggara","Sulawesi","24","1","91","-68"
"2020-10-31","10","October","2020","Sulawesi Utara","Sulawesi","19","4","24","-9"
"2020-10-31","10","October","2020","Sumatera Barat","Sumatera","252","5","261","-14"
"2020-10-31","10","October","2020","Sumatera Selatan","Sumatera","62","1","36","25"
"2020-10-31","10","October","2020","Sumatera Utara","Sumatera","93","4","90","-1"
"2020-11-01","11","November","2020","Aceh","Sumatera","20","0","0","20"
"2020-11-01","11","November","2020","Bali","Nusa Tenggara","57","2","53","2"
"2020-11-01","11","November","2020","Banten","Jawa","90","2","59","29"
"2020-11-01","11","November","2020","Bengkulu","Sumatera","1","0","0","1"
"2020-11-01","11","November","2020","DKI Jakarta","Jawa","608","19","1474","-885"
"2020-11-01","11","November","2020","Daerah Istimewa Yogyakarta","Jawa","16","0","13","3"
"2020-11-01","11","November","2020","Jambi","Sumatera","0","0","0","0"
"2020-11-01","11","November","2020","Jawa Barat","Jawa","244","2","625","-383"
"2020-11-01","11","November","2020","Jawa Tengah","Jawa","460","10","328","122"
"2020-11-01","11","November","2020","Jawa Timur","Jawa","627","23","345","259"
"2020-11-01","11","November","2020","Kalimantan Barat","Kalimantan","22","1","0","21"
"2020-11-01","11","November","2020","Kalimantan Selatan","Kalimantan","25","2","75","-52"
"2020-11-01","11","November","2020","Kalimantan Tengah","Kalimantan","0","0","0","0"
"2020-11-01","11","November","2020","Kalimantan Timur","Kalimantan","168","5","185","-22"
"2020-11-01","11","November","2020","Kalimantan Utara","Kalimantan","4","0","15","-11"
"2020-11-01","11","November","2020","Kepulauan Bangka Belitung","Sumatera","4","0","2","2"
"2020-11-01","11","November","2020","Kepulauan Riau","Sumatera","17","0","3","14"
"2020-11-01","11","November","2020","Lampung","Sumatera","26","2","74","-50"
"2020-11-01","11","November","2020","Maluku","Maluku","11","0","0","11"
"2020-11-01","11","November","2020","Maluku Utara","Maluku","0","0","0","0"
"2020-11-01","11","November","2020","Nusa Tenggara Barat","Nusa Tenggara","24","0","5","19"
"2020-11-01","11","November","2020","Nusa Tenggara Timur","Nusa Tenggara","9","0","1","8"
"2020-11-01","11","November","2020","Papua","Papua","0","0","0","0"
"2020-11-01","11","November","2020","Papua Barat","Papua","40","1","55","-16"
"2020-11-01","11","November","2020","Riau","Sumatera","25","2","164","-141"
"2020-11-01","11","November","2020","Sulawesi Barat","Sulawesi","7","0","14","-7"
"2020-11-01","11","November","2020","Sulawesi Selatan","Sulawesi","29","0","101","-72"
"2020-11-01","11","November","2020","Sulawesi Tengah","Sulawesi","19","0","5","14"
"2020-11-01","11","November","2020","Sulawesi Tenggara","Sulawesi","120","0","85","35"
"2020-11-01","11","November","2020","Sulawesi Utara","Sulawesi","21","0","24","-3"
"2020-11-01","11","November","2020","Sumatera Barat","Sumatera","223","6","244","-27"
"2020-11-01","11","November","2020","Sumatera Selatan","Sumatera","54","10","66","-22"
"2020-11-01","11","November","2020","Sumatera Utara","Sumatera","91","3","72","16"
"2020-11-02","11","November","2020","Aceh","Sumatera","30","0","137","-107"
"2020-11-02","11","November","2020","Bali","Nusa Tenggara","25","1","82","-58"
"2020-11-02","11","November","2020","Banten","Jawa","74","1","69","4"
"2020-11-02","11","November","2020","Bengkulu","Sumatera","5","3","30","-28"
"2020-11-02","11","November","2020","DKI Jakarta","Jawa","1024","18","1058","-52"
"2020-11-02","11","November","2020","Daerah Istimewa Yogyakarta","Jawa","32","1","49","-18"
"2020-11-02","11","November","2020","Jambi","Sumatera","0","0","0","0"
"2020-11-02","11","November","2020","Jawa Barat","Jawa","334","11","385","-62"
"2020-11-02","11","November","2020","Jawa Tengah","Jawa","248","13","356","-121"
"2020-11-02","11","November","2020","Jawa Timur","Jawa","284","12","291","-19"
"2020-11-02","11","November","2020","Kalimantan Barat","Kalimantan","0","0","0","0"
"2020-11-02","11","November","2020","Kalimantan Selatan","Kalimantan","12","0","25","-13"
